artifact,split_name,target,horizon_checkups,model_level,feature_group,contrast_family,retention_fraction,rows_retained,contrasts_retained,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,mean_support_score,median_nearest_distance,claim_scope
policy_contrast,c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.5,5,3,5,5,1.0,0.12536647127351808,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.25,3,2,3,3,1.0,0.09824243156951347,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,1.0,52,25,0,0,nan,0.34435897435897433,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.9,47,24,0,0,nan,0.3424685390070922,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.75,39,22,0,0,nan,0.3652051538461539,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.5,26,17,0,0,nan,0.4649545512820513,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.25,13,10,0,0,nan,0.38430366666666677,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,1.0,33,15,0,0,nan,0.3492496565656566,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.9,30,15,0,0,nan,0.358340588888889,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.75,25,15,0,0,nan,0.41341620000000007,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.5,17,11,0,0,nan,0.46945688235294125,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.25,9,6,0,0,nan,0.41981381481481483,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,1.0,19,10,0,0,nan,0.33586463157894736,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.9,18,10,0,0,nan,0.3030960092592592,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.75,15,10,0,0,nan,0.3083863777777777,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.5,10,8,0,0,nan,0.3666518666666666,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.25,5,5,0,0,nan,0.5003768,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,1.0,52,25,27,24,0.8888888888888888,0.30140250641025645,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.9,47,24,23,20,0.8695652173913043,0.29823421985815607,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.75,39,22,17,14,0.8235294117647058,0.3224540683760684,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.5,26,17,9,9,1.0,0.4060607820512821,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.25,13,10,3,3,1.0,0.36566576923076927,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,1.0,33,15,18,15,0.8333333333333334,0.28831823232323234,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.9,30,15,15,12,0.8,0.3086733888888889,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.75,25,15,10,10,1.0,0.35187076000000006,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.5,17,11,6,6,1.0,0.4185902156862745,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.25,9,6,3,3,1.0,0.39289240740740733,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,1.0,19,10,9,9,1.0,0.32412782456140354,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.9,18,10,8,8,1.0,0.29274706481481483,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.75,15,10,5,5,1.0,0.30383464444444447,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.5,10,8,2,2,1.0,0.37118953333333327,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.25,5,5,0,0,nan,0.5003768,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,1.0,52,25,52,47,0.9038461538461539,0.28922464966131645,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.9,47,24,47,42,0.8936170212765957,0.28685673684549223,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.75,39,22,39,35,0.8974358974358975,0.31063416242937275,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.5,26,17,26,25,0.9615384615384616,0.39441752827317106,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.25,13,10,13,12,0.9230769230769231,0.3474321104712977,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,1.0,33,15,33,30,0.9090909090909091,0.27963563546420467,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.9,30,15,30,27,0.9,0.29777966850100107,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.75,25,15,25,24,0.96,0.3423746828113874,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.5,17,11,17,16,0.9411764705882353,0.40584485457699654,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.25,9,6,9,8,0.8888888888888888,0.3734223840727668,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,1.0,19,10,19,17,0.8947368421052632,0.3058792532668264,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.9,18,10,18,16,0.8888888888888888,0.2752747762937581,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.75,15,10,15,13,0.8666666666666667,0.28493975160067514,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.5,10,8,10,8,0.8,0.35220441237648525,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.25,5,5,5,4,0.8,0.48778411008089045,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,52,25,52,43,0.8269230769230769,0.21564231756611996,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,47,24,47,38,0.8085106382978723,0.21340877473658185,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,39,22,39,31,0.7948717948717948,0.2350289138116496,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.5,26,17,26,23,0.8846153846153846,0.28152154056615797,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.25,13,10,13,11,0.8461538461538461,0.26339600363533333,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1.0,33,15,33,26,0.7878787878787878,0.20965252245407623,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.9,30,15,30,23,0.7666666666666667,0.22012871616079888,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.75,25,15,25,21,0.84,0.2462301445446707,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.5,17,11,17,16,0.9411764705882353,0.2891026603056235,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.25,9,6,9,8,0.8888888888888888,0.2840358442464091,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,1.0,19,10,19,17,0.8947368421052632,0.22604564591861698,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.9,18,10,18,16,0.8888888888888888,0.2072947233643602,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.75,15,10,15,13,0.8666666666666667,0.2165287674715993,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.5,10,8,10,9,0.9,0.2506689586176244,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.25,5,5,5,4,0.8,0.368727574271366,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,1.0,27,11,0,0,nan,0.37531895679012345,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.9,25,11,0,0,nan,0.3477357,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.75,21,9,0,0,nan,0.35707942063492065,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.5,14,8,0,0,nan,0.4275720476190476,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.25,7,5,0,0,nan,0.5164514285714286,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,1.0,18,7,0,0,nan,0.38306469444444446,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.9,17,7,0,0,nan,0.3754430882352941,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.75,14,7,0,0,nan,0.4127389642857143,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.5,9,5,0,0,nan,0.5895344814814815,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.25,5,4,0,0,nan,0.49764159999999996,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,1.0,9,4,0,0,nan,0.35982748148148147,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.9,9,4,0,0,nan,0.35982748148148147,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.75,7,4,0,0,nan,0.2568897142857142,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.5,5,3,0,0,nan,0.2791461999999999,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.25,3,2,0,0,nan,0.2011677777777777,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,1.0,27,11,16,13,0.8125,0.3307405,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,0.9,25,11,14,11,0.7857142857142857,0.30475924666666665,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
policy_contrast,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,0.75,21,9,12,9,0.75,0.3297793571428571,0.5988023952095809,0.6699999999999999,prospective_supported_contrast_diagnostic
