run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,capacity_Ah_k1,condition_fold,5,0.03697227218292899,0.08626057394116679,0.06831101951781168,0.0491838535503773,0.3366604781897326,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,capacity_Ah_k1,profile_holdout_fold,1,0.047694625868474796,0.09685144820237404,0.06459174477835451,0.057941440820080424,0.16270411056769032,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,capacity_Ah_k1,temperature_holdout_fold,2,0.043294316890148676,0.1060431795310548,0.08512551842364972,0.06442234941871977,0.34783116454569846,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,capacity_Ah_k1,voltage_window_holdout_fold,3,0.07160866827645919,0.1201832736355538,0.09676841665636933,0.08446248257160725,0.3679318290080657,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,c_rate_holdout_fold,1,0.12141131029045978,0.2027492299855585,0.15733143590181517,0.15054994918038112,0.3575408510928127,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,condition_fold,5,0.03465040299443335,0.0836450209900683,0.06480654544384917,0.04363097796204475,0.33191465335145603,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,profile_holdout_fold,1,0.05315527667006394,0.10222256891963445,0.07113542201380924,0.05497757139650393,0.1758089111091857,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,temperature_holdout_fold,2,0.04127709260961686,0.1051868371544914,0.07959186567705795,0.06354682425747248,0.3519929105565864,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,voltage_window_holdout_fold,3,0.052051555356889524,0.09293688863011107,0.07700963585164357,0.06220583782730876,0.36413745395172803,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,c_rate_holdout_fold,1,0.12620497644148634,0.21269732536244718,0.16325619227684407,0.14705161658033378,0.3182325077383343,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,condition_fold,5,0.03664361669591865,0.08558718394230189,0.06598911019464018,0.04478679851192163,0.3082274284330298,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,profile_holdout_fold,1,0.07540854992280623,0.11535234052868996,0.08792791646321872,0.08863012040212284,0.16222118433184052,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,temperature_holdout_fold,2,0.042732845214423346,0.10657670523142543,0.08466811145331456,0.06627628731271096,0.34273861265919886,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06368507977336584,0.11070039092994555,0.08636150316958717,0.07920146860660722,0.32507609320485314,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,c_rate_holdout_fold,1,0.1176280392355512,0.20016131317878394,0.15155957914597987,0.1262362364520276,0.29512813055769416,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,condition_fold,5,0.03404818375788532,0.08114507826540936,0.06208094687773872,0.04856193065251116,0.30325980330557456,,,,,,2773,76
