comparison_id,run_scope,candidate_model_level,reference_model_level,feature_group,target,split_name,heldout_fold,parameter_set,candidate_condition_mae,reference_condition_mae,condition_mae_gain,row_count
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,40,0.11809015414435435,0.11809015414435435,0.0,12
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,45,0.015884232152094457,0.015705043502861678,-0.0001791886492327789,69
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,45,0.025116074359969483,0.02471542953742031,-0.0004006448225491732,69
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,45,0.025116074359969483,0.02471542953742031,-0.0004006448225491732,69
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,46,0.029263733089570497,0.030392596869353358,0.0011288637797828606,73
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,46,0.06381229696135084,0.06397433667358149,0.00016203971223065217,73
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,46,0.06381229696135084,0.06397433667358149,0.00016203971223065217,73
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,47,0.08672468341511735,0.07564376828150757,-0.011080915133609787,23
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,47,0.13114062764147522,0.12945494077430358,-0.0016856868671716319,23
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,47,0.13114062764147522,0.12945494077430358,-0.0016856868671716319,23
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,48,0.1736727683216631,0.1824794066162582,0.008806638294595104,6
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,48,0.11818441302444753,0.11481492401955136,-0.00336948900489617,6
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,48,0.11818441302444753,0.11481492401955136,-0.00336948900489617,6
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,49,0.010109482075879805,0.010006940383219398,-0.0001025416926604076,68
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,49,0.049903897912785565,0.04947190988059506,-0.0004319880321905084,68
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,49,0.049903897912785565,0.04947190988059506,-0.0004319880321905084,68
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,50,0.016041756521420356,0.018393545690598884,0.002351789169178529,62
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,50,0.06449423460928033,0.06515563541318085,0.000661400803900522,62
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,50,0.06449423460928033,0.06515563541318085,0.000661400803900522,62
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,51,0.0949785868266372,0.07537389082101988,-0.01960469600561733,43
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,51,0.10213475795386703,0.09942981856235909,-0.0027049393915079406,43
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,51,0.10213475795386703,0.09942981856235909,-0.0027049393915079406,43
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,52,0.26382503454337347,0.2753862568546028,0.011561222311229302,18
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,52,0.11348426955433272,0.11179038909286848,-0.0016938804614642367,18
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,52,0.11348426955433272,0.11179038909286848,-0.0016938804614642367,18
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,57,0.0691073744622267,0.06898847276191868,-0.0001189017003080245,25
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,57,0.09319646195262657,0.09347127866514565,0.0002748167125190826,25
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,57,0.09319646195262657,0.09347127866514565,0.0002748167125190826,25
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,58,0.09172130558234075,0.09206016076776337,0.0003388551854226207,30
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,58,0.11596519412636425,0.1160592525439267,9.405841756245092e-05,30
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,58,0.11596519412636425,0.1160592525439267,9.405841756245092e-05,30
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,59,0.12401201621781649,0.1241616602421821,0.00014964402436561108,15
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,59,0.14682926360388848,0.14660921892048415,-0.0002200446834043357,15
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,59,0.14682926360388848,0.14660921892048415,-0.0002200446834043357,15
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,60,0.3099745889224113,0.31775021003448845,0.007775621112077136,11
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,60,0.1693342688045018,0.16687974945778816,-0.002454519346713646,11
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,60,0.1693342688045018,0.16687974945778816,-0.002454519346713646,11
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,61,0.017676530425352388,0.017859119031476512,0.000182588606124124,74
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,61,0.022556130488886498,0.02211689900455906,-0.0004392314843274375,74
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,61,0.022556130488886498,0.02211689900455906,-0.0004392314843274375,74
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,62,0.02307278006119109,0.02562581268683286,0.0025530326256417678,67
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,62,0.03780299290696683,0.038160976436495464,0.00035798352952863544,67
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,62,0.03780299290696683,0.038160976436495464,0.00035798352952863544,67
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,63,0.08188686027348706,0.0629397751327617,-0.018947085140725364,45
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,63,0.08445583933111298,0.08130186553565068,-0.0031539737954622976,45
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,63,0.08445583933111298,0.08130186553565068,-0.0031539737954622976,45
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,64,0.22661556237045363,0.2388343955465749,0.012218833176121269,24
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,64,0.10356254628909371,0.10086257500770864,-0.0026999712813850774,24
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,64,0.10356254628909371,0.10086257500770864,-0.0026999712813850774,24
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,1,0.12379557824665935,0.12443487350601992,0.0006392952593605727,54
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,1,0.047195480760312186,0.0473186238053421,0.00012314304502991646,54
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,1,0.047195480760312186,0.0473186238053421,0.00012314304502991646,54
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,2,0.0785788048694851,0.07921810012884567,0.0006392952593605727,51
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,2,0.056872036294262546,0.05699517933929246,0.00012314304502991646,51
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,2,0.056872036294262546,0.05699517933929246,0.00012314304502991646,51
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,3,0.08436147029666184,0.08500076555602241,0.0006392952593605727,50
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,3,0.10075597310851879,0.10087911615354873,0.00012314304502994422,50
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,3,0.10075597310851879,0.10087911615354873,0.00012314304502994422,50
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,4,0.038926681910788234,0.03956597717014881,0.0006392952593605727,28
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,4,0.1078658584303643,0.10798900147539421,0.00012314304502991646,28
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,4,0.1078658584303643,0.10798900147539421,0.00012314304502991646,28
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,5,0.10427613505338872,0.10396737104489492,-0.00030876400849379204,57
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,5,0.04492659652520364,0.04485441851332526,-7.217801187837936e-05,57
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,5,0.04492659652520364,0.04485441851332526,-7.217801187837936e-05,57
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,6,0.0709140444253285,0.07060528041683473,-0.00030876400849377816,59
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,6,0.04438189127708942,0.04431723134472257,-6.465993236685202e-05,59
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,6,0.04438189127708942,0.04431723134472257,-6.465993236685202e-05,59
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,7,0.07071784070129587,0.0704090766928021,-0.00030876400849377816,66
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,7,0.0897125523070875,0.0896377496402317,-7.480266685579162e-05,66
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,7,0.0897125523070875,0.0896377496402317,-7.480266685579162e-05,66
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,8,0.020569654942838703,0.020410594696038876,-0.00015906024679982617,33
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,8,0.09170284441553798,0.0916280417486822,-7.480266685577774e-05,33
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,8,0.09170284441553798,0.0916280417486822,-7.480266685577774e-05,33
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,9,0.0823119692464076,0.08188030301375249,-0.0004316662326551146,66
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,9,0.03847036683131062,0.0394114984111507,0.0009411315798400766,66
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,9,0.03847036683131062,0.0394114984111507,0.0009411315798400766,66
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,10,0.040559372263425576,0.04014259107327581,-0.00041678119014976894,58
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,10,0.041640541278688825,0.042495033025085824,0.0008544917463969987,58
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,10,0.041640541278688825,0.042495033025085824,0.0008544917463969987,58
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,11,0.04863005505963531,0.048198388826980194,-0.0004316662326551146,75
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,11,0.08198958929291356,0.08299143903919493,0.0010018497462813691,75
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,11,0.08198958929291356,0.08299143903919493,0.0010018497462813691,75
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,12,0.012954045519529271,0.012907805278013856,-4.624024151541478e-05,47
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,12,0.07910573591974804,0.07997968995373816,0.0008739540339901264,47
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,12,0.07910573591974804,0.07997968995373816,0.0008739540339901264,47
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,13,0.10599659533271454,0.1063883777695752,0.00039178243686066594,65
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,13,0.03410784447788625,0.03399444571172688,-0.00011339876615937272,65
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,13,0.03410784447788625,0.03399444571172688,-0.00011339876615937272,65
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,14,0.07031749448835628,0.07070927692521695,0.00039178243686066594,65
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,14,0.024857256411406372,0.024768440673558545,-8.881573784782701e-05,65
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,14,0.024857256411406372,0.024768440673558545,-8.881573784782701e-05,65
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,15,0.06448606387991997,0.06487784631678063,0.00039178243686066594,66
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,15,0.045843727522371897,0.045743230024033445,-0.00010049749833845184,66
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,15,0.045843727522371897,0.045743230024033445,-0.00010049749833845184,66
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,16,0.01893305683793134,0.019303431787830085,0.00037037494989874617,50
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,16,0.054937388797919116,0.05481455852217212,-0.000122830275746999,50
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,16,0.054937388797919116,0.05481455852217212,-0.000122830275746999,50
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,20,0.5301035667406429,0.5300470435900163,-5.6523150626541785e-05,4
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,20,0.11665839142050803,0.11657630405715973,-8.208736334830435e-05,4
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,20,0.11665839142050803,0.11657630405715973,-8.208736334830435e-05,4
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,24,0.4143531739153034,0.4142944668504131,-5.8707064890306526e-05,3
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,24,0.1273873505604415,0.12781239996424998,0.00042504940380846956,3
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,24,0.1273873505604415,0.12781239996424998,0.00042504940380846956,3
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,28,0.4599714676882177,0.45993171430523666,-3.97533829810115e-05,6
hgb_partial_pooling_vs_hgb,sensitivity_excluding_monotonicity,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,28,0.04932562362141522,0.04947146493273331,0.00014584131131809008,6
replicate_interval_vs_hgb,sensitivity_excluding_monotonicity,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,28,0.04932562362141522,0.04947146493273331,0.00014584131131809008,6
ridge_partial_pooling_vs_ridge,sensitivity_excluding_monotonicity,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,32,0.23501660392485144,0.23519829893629723,0.00018169501144579825,5
