parameter_set,checkup_k_next,target,n_replicates,n_intervals,condition_mean,condition_median,condition_std,replicate_spread,tolerance_low,tolerance_high,aging_mode,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,c_rate_holdout_fold,profile_holdout_fold
69,8,capacity_Ah_k1,3,3,2.411278333333333,2.414951,0.011702521281046013,0.02252400000000021,2.39818,2.420704,profile,10.0,approx_0_100,0.0,0,1
69,8,delta_capacity_Ah,3,3,-0.028272999999999993,-0.029106000000000076,0.0015860557997748965,0.0028249999999996334,-0.029268999999999767,-0.026444000000000134,profile,10.0,approx_0_100,0.0,0,1
69,9,capacity_Ah_k1,3,3,2.392331,2.393333,0.008030024408431237,0.015966000000000147,2.383847,2.399813,profile,10.0,approx_0_100,0.0,0,1
69,9,delta_capacity_Ah,3,3,-0.018947333333333354,-0.020891000000000215,0.004012628357240705,0.007284999999999542,-0.021617999999999693,-0.014333000000000151,profile,10.0,approx_0_100,0.0,0,1
69,10,capacity_Ah_k1,3,3,2.3769446666666667,2.378452,0.009645739439427847,0.019114000000000075,2.366634,2.385748,profile,10.0,approx_0_100,0.0,0,1
69,10,delta_capacity_Ah,3,3,-0.015386333333333427,-0.014881000000000366,0.001633706624009652,0.0031479999999999286,-0.017212999999999923,-0.014064999999999994,profile,10.0,approx_0_100,0.0,0,1
69,11,capacity_Ah_k1,3,3,2.363595,2.364469,0.008458932083898191,0.016850000000000254,2.354733,2.371583,profile,10.0,approx_0_100,0.0,0,1
69,11,delta_capacity_Ah,3,3,-0.013349666666666446,-0.013982999999999635,0.0012578781075020724,0.0022639999999998217,-0.014164999999999761,-0.01190099999999994,profile,10.0,approx_0_100,0.0,0,1
69,12,capacity_Ah_k1,3,3,2.352288,2.353984,0.009111167652940988,0.017983999999999778,2.342448,2.360432,profile,10.0,approx_0_100,0.0,0,1
69,12,delta_capacity_Ah,3,3,-0.011307000000000103,-0.011151000000000355,0.0009100835126513186,0.0017999999999998018,-0.01228499999999988,-0.010485000000000078,profile,10.0,approx_0_100,0.0,0,1
69,13,capacity_Ah_k1,3,3,2.3408616666666666,2.342455,0.008570805932544136,0.01691799999999999,2.331606,2.348524,profile,10.0,approx_0_100,0.0,0,1
69,13,delta_capacity_Ah,3,3,-0.01142633333333339,-0.0115289999999999,0.0005403650001001147,0.0010659999999997893,-0.01190800000000003,-0.01084200000000024,profile,10.0,approx_0_100,0.0,0,1
69,14,capacity_Ah_k1,3,3,2.3301649999999996,2.331508,0.008534126024380034,0.016909000000000063,2.321039,2.337948,profile,10.0,approx_0_100,0.0,0,1
69,14,delta_capacity_Ah,3,3,-0.010696666666666724,-0.010575999999999919,0.00021684172415245556,0.000380000000000269,-0.010947000000000262,-0.010566999999999993,profile,10.0,approx_0_100,0.0,0,1
69,15,capacity_Ah_k1,3,3,2.3193216666666667,2.320679,0.008541274221879063,0.016920000000000268,2.310183,2.327103,profile,10.0,approx_0_100,0.0,0,1
69,15,delta_capacity_Ah,3,3,-0.010843333333333168,-0.010844999999999771,1.3576941236381743e-05,2.700000000022129e-05,-0.010855999999999977,-0.010828999999999755,profile,10.0,approx_0_100,0.0,0,1
69,16,capacity_Ah_k1,3,3,2.308062,2.30893,0.00787993680177722,0.01568800000000037,2.299784,2.315472,profile,10.0,approx_0_100,0.0,0,1
69,16,delta_capacity_Ah,3,3,-0.011259666666666668,-0.011630999999999947,0.0007476906668758663,0.0013499999999999623,-0.01174900000000001,-0.010399000000000047,profile,10.0,approx_0_100,0.0,0,1
69,17,capacity_Ah_k1,3,3,2.2993236666666665,2.301133,0.009019156797247211,0.01776399999999967,2.289537,2.307301,profile,10.0,approx_0_100,0.0,0,1
69,17,delta_capacity_Ah,3,3,-0.008738333333333367,-0.008171000000000372,0.001319858073177786,0.002449999999999619,-0.010246999999999673,-0.007797000000000054,profile,10.0,approx_0_100,0.0,0,1
69,18,capacity_Ah_k1,3,3,2.289673666666667,2.291288,0.009262615523346182,0.018313000000000024,2.27971,2.298023,profile,10.0,approx_0_100,0.0,0,1
69,18,delta_capacity_Ah,3,3,-0.009649999999999862,-0.00982700000000003,0.00032228713905476124,0.0005670000000002062,-0.009844999999999882,-0.009277999999999675,profile,10.0,approx_0_100,0.0,0,1
69,19,capacity_Ah_k1,3,3,2.2804103333333337,2.281858,0.009072541779090096,0.01797100000000018,2.270701,2.288672,profile,10.0,approx_0_100,0.0,0,1
69,19,delta_capacity_Ah,3,3,-0.009263333333333476,-0.00935100000000011,0.00022377295040572554,0.00042099999999978266,-0.00943000000000005,-0.009009000000000267,profile,10.0,approx_0_100,0.0,0,1
69,20,capacity_Ah_k1,3,3,2.2703130000000002,2.27189,0.008197072831200145,0.016164999999999985,2.261442,2.277607,profile,10.0,approx_0_100,0.0,0,1
69,20,delta_capacity_Ah,3,3,-0.010097333333333255,-0.009968000000000199,0.0009099199598500171,0.0018060000000001963,-0.01106499999999988,-0.009258999999999684,profile,10.0,approx_0_100,0.0,0,1
69,21,capacity_Ah_k1,3,3,2.2616506666666667,2.264019,0.008190465330696131,0.01585900000000029,2.252537,2.268396,profile,10.0,approx_0_100,0.0,0,1
69,21,delta_capacity_Ah,3,3,-0.00866233333333355,-0.008905000000000385,0.0007021861101825681,0.0013399999999998968,-0.00921100000000008,-0.007871000000000183,profile,10.0,approx_0_100,0.0,0,1
69,22,capacity_Ah_k1,3,3,2.253985333333333,2.25528,0.01122613118279561,0.02234000000000025,2.242168,2.264508,profile,10.0,approx_0_100,0.0,0,1
69,22,delta_capacity_Ah,3,3,-0.007665333333333191,-0.00873899999999983,0.003371262424275683,0.006480999999999959,-0.01036899999999985,-0.0038879999999998915,profile,10.0,approx_0_100,0.0,0,1
69,23,capacity_Ah_k1,3,3,2.245541333333333,2.245067,0.01368466683311403,0.027356999999999854,2.2321,2.259457,profile,10.0,approx_0_100,0.0,0,1
69,23,delta_capacity_Ah,3,3,-0.008444000000000043,-0.010067999999999966,0.0029393184584182736,0.005161999999999445,-0.010212999999999806,-0.005051000000000361,profile,10.0,approx_0_100,0.0,0,1
69,24,capacity_Ah_k1,3,3,2.233154666666667,2.236597,0.011390534945003061,0.0219870000000002,2.22044,2.242427,profile,10.0,approx_0_100,0.0,0,1
69,24,delta_capacity_Ah,3,3,-0.012386666666666546,-0.011660000000000004,0.004326018184581732,0.008559999999999679,-0.017029999999999657,-0.008469999999999978,profile,10.0,approx_0_100,0.0,0,1
69,25,capacity_Ah_k1,3,3,2.221259,2.224963,0.009146915764343786,0.017132000000000147,2.210841,2.227973,profile,10.0,approx_0_100,0.0,0,1
69,25,delta_capacity_Ah,3,3,-0.011895666666666896,-0.011634000000000366,0.0024380542104993092,0.004855000000000054,-0.014454000000000189,-0.009599000000000135,profile,10.0,approx_0_100,0.0,0,1
69,26,capacity_Ah_k1,3,3,2.2116726666666664,2.215858,0.00866365525245158,0.015737999999999808,2.201711,2.217449,profile,10.0,approx_0_100,0.0,0,1
69,26,delta_capacity_Ah,3,3,-0.009586333333333327,-0.00912999999999986,0.0008121393558581086,0.0014190000000002811,-0.0105240000000002,-0.009104999999999919,profile,10.0,approx_0_100,0.0,0,1
69,27,capacity_Ah_k1,3,3,2.194813,2.19909,0.007891738655074601,0.013936999999999866,2.185706,2.199643,profile,10.0,approx_0_100,0.0,0,1
69,27,delta_capacity_Ah,3,3,-0.016859666666666495,-0.01621499999999987,0.0013026992489954296,0.0023539999999999672,-0.018358999999999792,-0.016004999999999825,profile,10.0,approx_0_100,0.0,0,1
69,28,capacity_Ah_k1,3,3,2.1867283333333334,2.188349,0.012167223032941182,0.024172000000000082,2.173832,2.198004,profile,10.0,approx_0_100,0.0,0,1
69,28,delta_capacity_Ah,3,3,-0.008084666666666665,-0.011293999999999915,0.0060679569323895365,0.010788000000000242,-0.011874000000000162,-0.0010859999999999204,profile,10.0,approx_0_100,0.0,0,1
70,1,capacity_Ah_k1,3,3,2.8621743333333334,2.863689,0.003959590551222831,0.007471999999999923,2.857681,2.865153,profile,10.0,approx_0_100,0.0,0,1
70,1,delta_capacity_Ah,3,3,-0.08525600000000007,-0.08540400000000004,0.004893678779813708,0.009783999999999793,-0.09007399999999999,-0.0802900000000002,profile,10.0,approx_0_100,0.0,0,1
70,2,capacity_Ah_k1,3,3,2.7297743333333333,2.734594,0.01815677450246432,0.03534100000000029,2.709694,2.745035,profile,10.0,approx_0_100,0.0,0,1
70,2,delta_capacity_Ah,3,3,-0.13239999999999993,-0.12909499999999996,0.014225419466574787,0.027869000000000366,-0.1479870000000001,-0.12011799999999972,profile,10.0,approx_0_100,0.0,0,1
70,3,capacity_Ah_k1,3,3,2.565519333333333,2.576356,0.026843010437231665,0.05029799999999973,2.534952,2.58525,profile,10.0,approx_0_100,0.0,0,1
70,3,delta_capacity_Ah,3,3,-0.16425499999999996,-0.1597850000000003,0.009114887766725196,0.016503999999999852,-0.17474199999999973,-0.15823799999999988,profile,10.0,approx_0_100,0.0,0,1
70,4,capacity_Ah_k1,3,3,2.4281843333333333,2.454398,0.046573935439614106,0.08133300000000032,2.374411,2.455744,profile,10.0,approx_0_100,0.0,0,1
70,4,delta_capacity_Ah,3,3,-0.13733500000000007,-0.13085199999999997,0.020738930227955525,0.039929000000000325,-0.16054100000000027,-0.12061199999999994,profile,10.0,approx_0_100,0.0,0,1
70,5,capacity_Ah_k1,3,3,2.1948066666666666,2.24143,0.12233438130522956,0.23095799999999977,2.056016,2.286974,profile,10.0,approx_0_100,0.0,0,1
70,5,delta_capacity_Ah,3,3,-0.2333776666666667,-0.21296800000000005,0.07687214076850789,0.14962499999999945,-0.31839499999999976,-0.1687700000000003,profile,10.0,approx_0_100,0.0,0,1
70,6,capacity_Ah_k1,2,2,2.1120105000000002,2.1120105000000002,0.5932095564069244,0.8389250000000001,1.692548,2.531473,profile,10.0,approx_0_100,0.0,0,1
70,6,delta_capacity_Ah,2,2,-0.1521914999999998,-0.1521914999999998,0.6254140276492847,0.8844690000000002,-0.5944259999999999,0.2900430000000003,profile,10.0,approx_0_100,0.0,0,1
70,7,capacity_Ah_k1,1,1,1.132459,1.132459,0.0,0.0,1.132459,1.132459,profile,10.0,approx_0_100,0.0,0,1
70,7,delta_capacity_Ah,1,1,-0.5600889999999998,-0.5600889999999998,0.0,0.0,-0.5600889999999998,-0.5600889999999998,profile,10.0,approx_0_100,0.0,0,1
71,1,capacity_Ah_k1,3,3,2.8843463333333332,2.883895,0.010744112124011615,0.021473999999999993,2.873835,2.895309,profile,25.0,approx_0_100,0.0,0,1
71,1,delta_capacity_Ah,3,3,-0.05784866666666666,-0.056305999999999745,0.004319783482228257,0.008215999999999557,-0.0627279999999999,-0.05451200000000034,profile,25.0,approx_0_100,0.0,0,1
71,2,capacity_Ah_k1,3,3,2.7877453333333335,2.794042,0.013362320507057745,0.024398000000000142,2.772398,2.796796,profile,25.0,approx_0_100,0.0,0,1
71,2,delta_capacity_Ah,3,3,-0.096601,-0.09851300000000007,0.006024041168518271,0.011584000000000483,-0.10143700000000022,-0.08985299999999974,profile,25.0,approx_0_100,0.0,0,1
71,3,capacity_Ah_k1,3,3,2.710805666666667,2.71966,0.016910042174203232,0.03014299999999981,2.691307,2.72145,profile,25.0,approx_0_100,0.0,0,1
71,3,delta_capacity_Ah,3,3,-0.07693966666666663,-0.07534600000000014,0.003627326885370607,0.006708999999999854,-0.0810909999999998,-0.07438199999999995,profile,25.0,approx_0_100,0.0,0,1
71,4,capacity_Ah_k1,3,3,2.660560333333333,2.670112,0.01674094448749317,0.029108999999999607,2.64123,2.670339,profile,25.0,approx_0_100,0.0,0,1
71,4,delta_capacity_Ah,3,3,-0.0502453333333334,-0.05007699999999993,0.0007949807125543073,0.001562999999999981,-0.05111100000000013,-0.04954800000000015,profile,25.0,approx_0_100,0.0,0,1
71,5,capacity_Ah_k1,3,3,2.6251990000000003,2.633544,0.018163190826503965,0.033326999999999884,2.604363,2.63769,profile,25.0,approx_0_100,0.0,0,1
71,5,delta_capacity_Ah,3,3,-0.03536133333333321,-0.036567999999999934,0.0023537022609782287,0.004218000000000277,-0.03686699999999998,-0.032648999999999706,profile,25.0,approx_0_100,0.0,0,1
71,6,capacity_Ah_k1,3,3,2.5952273333333333,2.601178,0.013053347246332515,0.023986000000000285,2.580259,2.604245,profile,25.0,approx_0_100,0.0,0,1
71,6,delta_capacity_Ah,3,3,-0.029971666666666803,-0.029298999999999964,0.006231290101843435,0.012407999999999753,-0.0365120000000001,-0.024104000000000347,profile,25.0,approx_0_100,0.0,0,1
71,7,capacity_Ah_k1,3,3,2.572909333333333,2.57786,0.010459131194001488,0.019080000000000208,2.560894,2.579974,profile,25.0,approx_0_100,0.0,0,1
71,7,delta_capacity_Ah,3,3,-0.022318000000000133,-0.023318000000000172,0.002601385976743983,0.004906000000000077,-0.024271000000000154,-0.019365000000000077,profile,25.0,approx_0_100,0.0,0,1
71,8,capacity_Ah_k1,3,3,2.5555496666666664,2.559719,0.010353990599441937,0.01940799999999987,2.543761,2.563169,profile,25.0,approx_0_100,0.0,0,1
71,8,delta_capacity_Ah,3,3,-0.017359666666666662,-0.017132999999999843,0.000696245167547495,0.0013359999999997818,-0.018140999999999963,-0.01680500000000018,profile,25.0,approx_0_100,0.0,0,1
71,9,capacity_Ah_k1,3,3,2.5401586666666667,2.544106,0.01076613957430133,0.02041800000000027,2.527976,2.548394,profile,25.0,approx_0_100,0.0,0,1
71,9,delta_capacity_Ah,3,3,-0.015390999999999858,-0.015612999999999655,0.0005403591398321434,0.0010100000000003995,-0.01578500000000016,-0.01477499999999976,profile,25.0,approx_0_100,0.0,0,1
71,10,capacity_Ah_k1,3,3,2.5277453333333333,2.532128,0.012063632385535294,0.0229020000000002,2.514103,2.537005,profile,25.0,approx_0_100,0.0,0,1
71,10,delta_capacity_Ah,3,3,-0.01241333333333324,-0.011978000000000044,0.0012979600661550252,0.0024839999999999307,-0.013872999999999802,-0.011388999999999871,profile,25.0,approx_0_100,0.0,0,1
71,11,capacity_Ah_k1,3,3,2.5137509999999996,2.519148,0.013094094050372441,0.0244629999999999,2.498821,2.523284,profile,25.0,approx_0_100,0.0,0,1
71,11,delta_capacity_Ah,3,3,-0.013994333333333516,-0.013721000000000316,0.001175089074637771,0.002301999999999804,-0.015282000000000018,-0.012980000000000214,profile,25.0,approx_0_100,0.0,0,1
71,12,capacity_Ah_k1,3,3,2.4982166666666665,2.502153,0.012863430815040468,0.024807000000000023,2.483845,2.508652,profile,25.0,approx_0_100,0.0,0,1
71,12,delta_capacity_Ah,3,3,-0.015534333333333242,-0.014975999999999878,0.0012766144027597987,0.002363000000000337,-0.016995000000000093,-0.014631999999999756,profile,25.0,approx_0_100,0.0,0,1
71,13,capacity_Ah_k1,3,3,2.4851236666666665,2.488705,0.013330817166750518,0.025929999999999787,2.470368,2.496298,profile,25.0,approx_0_100,0.0,0,1
71,13,delta_capacity_Ah,3,3,-0.013093000000000021,-0.013447999999999904,0.0006401570119898748,0.001122999999999763,-0.013476999999999961,-0.012354000000000198,profile,25.0,approx_0_100,0.0,0,1
71,14,capacity_Ah_k1,3,3,2.475440666666667,2.476627,0.009418701945243425,0.01872499999999988,2.465485,2.48421,profile,25.0,approx_0_100,0.0,0,1
71,14,delta_capacity_Ah,3,3,-0.009682999999999886,-0.012077999999999811,0.004156924945196797,0.007204999999999906,-0.012087999999999877,-0.004882999999999971,profile,25.0,approx_0_100,0.0,0,1
71,15,capacity_Ah_k1,3,3,2.460297,2.462948,0.013904349427427316,0.027426999999999868,2.445258,2.472685,profile,25.0,approx_0_100,0.0,0,1
71,15,delta_capacity_Ah,3,3,-0.015143666666666888,-0.013679000000000219,0.004532122828579703,0.008701999999999988,-0.020227000000000217,-0.01152500000000023,profile,25.0,approx_0_100,0.0,0,1
71,16,capacity_Ah_k1,3,3,2.4469613333333333,2.453136,0.017668629865763057,0.03367999999999993,2.427034,2.460714,profile,25.0,approx_0_100,0.0,0,1
71,16,delta_capacity_Ah,3,3,-0.01333566666666656,-0.011970999999999954,0.004368886852887644,0.008412000000000308,-0.018224000000000018,-0.00981199999999971,profile,25.0,approx_0_100,0.0,0,1
71,17,capacity_Ah_k1,3,3,2.439378666666667,2.446322,0.022015110545562523,0.04235600000000028,2.414729,2.457085,profile,25.0,approx_0_100,0.0,0,1
71,17,delta_capacity_Ah,3,3,-0.007582666666666664,-0.00681400000000032,0.004388778911421089,0.00867600000000035,-0.01230500000000001,-0.0036289999999996603,profile,25.0,approx_0_100,0.0,0,1
71,18,capacity_Ah_k1,3,3,2.4205383333333335,2.42295,0.019018528185254836,0.037806999999999924,2.400429,2.438236,profile,25.0,approx_0_100,0.0,0,1
71,18,delta_capacity_Ah,3,3,-0.018840333333333348,-0.018849000000000338,0.004536006209578222,0.009071999999999747,-0.023371999999999726,-0.01429999999999998,profile,25.0,approx_0_100,0.0,0,1
71,19,capacity_Ah_k1,3,3,2.4081726666666667,2.409426,0.01862465522723404,0.03718600000000016,2.388953,2.426139,profile,25.0,approx_0_100,0.0,0,1
71,19,delta_capacity_Ah,3,3,-0.01236566666666672,-0.012096999999999802,0.0010501011062434477,0.002048000000000272,-0.013524000000000314,-0.011476000000000042,profile,25.0,approx_0_100,0.0,0,1
71,20,capacity_Ah_k1,3,3,2.3953640000000003,2.393661,0.018532278839905294,0.03694700000000006,2.377742,2.414689,profile,25.0,approx_0_100,0.0,0,1
71,20,delta_capacity_Ah,3,3,-0.012808666666666616,-0.01144999999999996,0.002563047079812171,0.004554000000000169,-0.01576500000000003,-0.01121099999999986,profile,25.0,approx_0_100,0.0,0,1
71,21,capacity_Ah_k1,3,3,2.3840536666666665,2.381402,0.017547413323146143,0.03479299999999963,2.367983,2.402776,profile,25.0,approx_0_100,0.0,0,1
71,21,delta_capacity_Ah,3,3,-0.011310333333333311,-0.011913000000000284,0.00135458677585954,0.0024999999999999467,-0.012258999999999798,-0.009758999999999851,profile,25.0,approx_0_100,0.0,0,1
71,22,capacity_Ah_k1,3,3,2.3730753333333334,2.371985,0.016594386892360192,0.03313500000000014,2.357053,2.390188,profile,25.0,approx_0_100,0.0,0,1
71,22,delta_capacity_Ah,3,3,-0.010978333333333238,-0.010930000000000106,0.0015860524371320989,0.003170999999999591,-0.0125879999999996,-0.009417000000000009,profile,25.0,approx_0_100,0.0,0,1
71,23,capacity_Ah_k1,3,3,2.3609503333333333,2.361092,0.015865974358145678,0.031731000000000176,2.345014,2.376745,profile,25.0,approx_0_100,0.0,0,1
71,23,delta_capacity_Ah,3,3,-0.012125000000000016,-0.012039000000000133,0.001277173441628166,0.0025500000000002743,-0.013443000000000094,-0.01089299999999982,profile,25.0,approx_0_100,0.0,0,1
71,24,capacity_Ah_k1,3,3,2.350635666666667,2.349494,0.01724686331868281,0.03443699999999961,2.333988,2.368425,profile,25.0,approx_0_100,0.0,0,1
71,24,delta_capacity_Ah,3,3,-0.010314666666666769,-0.011025999999999758,0.0017509475529931759,0.003277999999999892,-0.01159800000000022,-0.008320000000000327,profile,25.0,approx_0_100,0.0,0,1
71,25,capacity_Ah_k1,3,3,2.340287333333333,2.338216,0.01771605038752523,0.035250000000000004,2.323698,2.358948,profile,25.0,approx_0_100,0.0,0,1
71,25,delta_capacity_Ah,3,3,-0.010348333333333404,-0.010290000000000354,0.000901915923649902,0.0018009999999999415,-0.0112779999999999,-0.009476999999999958,profile,25.0,approx_0_100,0.0,0,1
71,26,capacity_Ah_k1,3,3,2.327781,2.320036,0.019261096775625184,0.036111000000000004,2.313598,2.349709,profile,25.0,approx_0_100,0.0,0,1
71,26,delta_capacity_Ah,3,3,-0.01250633333333336,-0.010099999999999998,0.004932362550881051,0.008941000000000088,-0.018180000000000085,-0.009238999999999997,profile,25.0,approx_0_100,0.0,0,1
71,27,capacity_Ah_k1,3,3,2.3034363333333334,2.296367,0.02641039731494642,0.05138199999999982,2.28128,2.332662,profile,25.0,approx_0_100,0.0,0,1
71,27,delta_capacity_Ah,3,3,-0.02434466666666646,-0.017230999999999774,0.012480919851250279,0.02170899999999998,-0.03875599999999979,-0.017046999999999812,profile,25.0,approx_0_100,0.0,0,1
71,28,capacity_Ah_k1,3,3,2.271900666666667,2.272499,0.05792181784382589,0.11583900000000025,2.213682,2.329521,profile,25.0,approx_0_100,0.0,0,1
71,28,delta_capacity_Ah,3,3,-0.031535666666666774,-0.023868000000000222,0.032905486568858784,0.06445700000000043,-0.06759800000000027,-0.0031409999999998384,profile,25.0,approx_0_100,0.0,0,1
72,1,capacity_Ah_k1,3,3,2.8926916666666664,2.8962,0.010590678558682228,0.020290999999999837,2.880792,2.901083,profile,25.0,approx_0_100,0.0,0,1
72,1,delta_capacity_Ah,3,3,-0.05247600000000011,-0.049536000000000247,0.0052017300968043596,0.009072000000000191,-0.058482000000000145,-0.049409999999999954,profile,25.0,approx_0_100,0.0,0,1
72,2,capacity_Ah_k1,3,3,2.799647333333333,2.806442,0.01704305272928926,0.03198999999999996,2.780255,2.812245,profile,25.0,approx_0_100,0.0,0,1
72,2,delta_capacity_Ah,3,3,-0.09304433333333328,-0.09464099999999975,0.008405515411521989,0.016582000000000097,-0.1005370000000001,-0.083955,profile,25.0,approx_0_100,0.0,0,1
72,3,capacity_Ah_k1,3,3,2.7418290000000005,2.744081,0.009148304323752996,0.01787599999999978,2.731765,2.749641,profile,25.0,approx_0_100,0.0,0,1
72,3,delta_capacity_Ah,3,3,-0.05781833333333323,-0.0568010000000001,0.009876375566640573,0.01967400000000019,-0.06816399999999989,-0.0484899999999997,profile,25.0,approx_0_100,0.0,0,1
72,4,capacity_Ah_k1,3,3,2.7099806666666666,2.714119,0.00775882686579193,0.01376299999999997,2.70103,2.714793,profile,25.0,approx_0_100,0.0,0,1
72,4,delta_capacity_Ah,3,3,-0.03184833333333348,-0.0307350000000004,0.002626381985419078,0.00488600000000039,-0.03484800000000021,-0.029961999999999822,profile,25.0,approx_0_100,0.0,0,1
72,5,capacity_Ah_k1,3,3,2.6833879999999994,2.688198,0.008526762281194325,0.014879999999999782,2.673543,2.688423,profile,25.0,approx_0_100,0.0,0,1
72,5,delta_capacity_Ah,3,3,-0.02659266666666671,-0.026594999999999924,0.0008955022799149225,0.001790999999999432,-0.027486999999999817,-0.025696000000000385,profile,25.0,approx_0_100,0.0,0,1
72,6,capacity_Ah_k1,3,3,2.660442,2.665776,0.01015186027287628,0.018080000000000318,2.648735,2.666815,profile,25.0,approx_0_100,0.0,0,1
72,6,delta_capacity_Ah,3,3,-0.022945999999999838,-0.02242199999999972,0.0016631091365274105,0.0032000000000005357,-0.024808000000000163,-0.021607999999999628,profile,25.0,approx_0_100,0.0,0,1
72,7,capacity_Ah_k1,3,3,2.640688,2.641199,0.009463852439678042,0.018907000000000007,2.630979,2.649886,profile,25.0,approx_0_100,0.0,0,1
72,7,delta_capacity_Ah,3,3,-0.019754000000000122,-0.017755999999999883,0.004197258510027837,0.007648000000000099,-0.024577000000000293,-0.016929000000000194,profile,25.0,approx_0_100,0.0,0,1
72,8,capacity_Ah_k1,3,3,2.6147853333333333,2.616365,0.011057452976763442,0.021945000000000103,2.603023,2.624968,profile,25.0,approx_0_100,0.0,0,1
72,8,delta_capacity_Ah,3,3,-0.02590266666666663,-0.024917999999999996,0.0017787347563180237,0.003122000000000291,-0.027956000000000092,-0.0248339999999998,profile,25.0,approx_0_100,0.0,0,1
72,9,capacity_Ah_k1,3,3,2.577329333333333,2.57759,0.02614497459041301,0.052288000000000334,2.551055,2.603343,profile,25.0,approx_0_100,0.0,0,1
72,9,delta_capacity_Ah,3,3,-0.03745600000000001,-0.02543300000000004,0.02419729743173829,0.04368500000000042,-0.0653100000000002,-0.021624999999999783,profile,25.0,approx_0_100,0.0,0,1
72,10,capacity_Ah_k1,3,3,2.511721666666667,2.50691,0.04904982526302559,0.09774500000000019,2.465255,2.563,profile,25.0,approx_0_100,0.0,0,1
72,10,delta_capacity_Ah,3,3,-0.06560766666666658,-0.07067999999999985,0.023149106599031626,0.04545699999999986,-0.08579999999999988,-0.04034300000000002,profile,25.0,approx_0_100,0.0,0,1
72,11,capacity_Ah_k1,3,3,2.440215,2.433036,0.03202871385179236,0.06283899999999987,2.412385,2.475224,profile,25.0,approx_0_100,0.0,0,1
72,11,delta_capacity_Ah,3,3,-0.07150666666666676,-0.073874,0.01757300228570345,0.034906000000000326,-0.0877760000000003,-0.05286999999999997,profile,25.0,approx_0_100,0.0,0,1
72,12,capacity_Ah_k1,3,3,2.394133333333333,2.379628,0.026737709893207715,0.04720600000000008,2.377783,2.424989,profile,25.0,approx_0_100,0.0,0,1
72,12,delta_capacity_Ah,3,3,-0.04608166666666665,-0.05023499999999981,0.010067474476418262,0.0188060000000001,-0.05340800000000012,-0.03460200000000002,profile,25.0,approx_0_100,0.0,0,1
72,13,capacity_Ah_k1,3,3,2.3650973333333334,2.3585,0.0198078964388785,0.03793200000000008,2.34943,2.387362,profile,25.0,approx_0_100,0.0,0,1
72,13,delta_capacity_Ah,3,3,-0.029036000000000062,-0.030197999999999947,0.009227039991243077,0.018343999999999916,-0.03762700000000008,-0.01928300000000016,profile,25.0,approx_0_100,0.0,0,1
72,14,capacity_Ah_k1,3,3,2.344255,2.346003,0.013194130399537488,0.02621399999999996,2.330274,2.356488,profile,25.0,approx_0_100,0.0,0,1
72,14,delta_capacity_Ah,3,3,-0.020842333333333112,-0.01915599999999973,0.009303833743857112,0.018377000000000088,-0.030873999999999846,-0.012496999999999758,profile,25.0,approx_0_100,0.0,0,1
72,15,capacity_Ah_k1,3,3,2.3289043333333335,2.330576,0.012193744639499878,0.024214999999999876,2.315961,2.340176,profile,25.0,approx_0_100,0.0,0,1
72,15,delta_capacity_Ah,3,3,-0.01535066666666666,-0.015426999999999857,0.001001683749161082,0.001999000000000084,-0.016312000000000104,-0.01431300000000002,profile,25.0,approx_0_100,0.0,0,1
72,16,capacity_Ah_k1,3,3,2.314646,2.319912,0.012085484309699855,0.02238400000000018,2.300821,2.323205,profile,25.0,approx_0_100,0.0,0,1
72,16,delta_capacity_Ah,3,3,-0.01425833333333341,-0.015140000000000153,0.0032446208304410906,0.0063069999999996185,-0.016970999999999847,-0.010664000000000229,profile,25.0,approx_0_100,0.0,0,1
72,17,capacity_Ah_k1,3,3,2.304525,2.307249,0.012838595406040414,0.02524000000000015,2.290543,2.315783,profile,25.0,approx_0_100,0.0,0,1
72,17,delta_capacity_Ah,3,3,-0.010120999999999972,-0.01027800000000001,0.002624024961771431,0.005240999999999829,-0.012662999999999869,-0.00742200000000004,profile,25.0,approx_0_100,0.0,0,1
72,18,capacity_Ah_k1,3,3,2.295626,2.297829,0.012416945558389085,0.024538999999999866,2.282255,2.306794,profile,25.0,approx_0_100,0.0,0,1
72,18,delta_capacity_Ah,3,3,-0.00889899999999999,-0.008989000000000136,0.0005713414040659883,0.001132000000000133,-0.009419999999999984,-0.008287999999999851,profile,25.0,approx_0_100,0.0,0,1
72,19,capacity_Ah_k1,3,3,2.2871883333333334,2.28874,0.012732609093714311,0.025323000000000206,2.273751,2.299074,profile,25.0,approx_0_100,0.0,0,1
72,19,delta_capacity_Ah,3,3,-0.008437666666666713,-0.008504000000000289,0.0006869063497546995,0.0013689999999999536,-0.009088999999999903,-0.007719999999999949,profile,25.0,approx_0_100,0.0,0,1
72,20,capacity_Ah_k1,3,3,2.2787473333333335,2.281386,0.01053189832524663,0.02056199999999997,2.267147,2.287709,profile,25.0,approx_0_100,0.0,0,1
72,20,delta_capacity_Ah,3,3,-0.008441000000000068,-0.007354000000000305,0.0025598744109819487,0.004761000000000237,-0.01136500000000007,-0.006603999999999832,profile,25.0,approx_0_100,0.0,0,1
72,21,capacity_Ah_k1,3,3,2.2740823333333333,2.27505,0.006829113436847527,0.013554999999999762,2.266821,2.280376,profile,25.0,approx_0_100,0.0,0,1
