parameter_set,checkup_k_next,target,tolerance_low,tolerance_high,replicate_spread,n_replicates
6,27,capacity_Ah_k1,2.699297,2.717368,0.018070999999999948,3
6,27,delta_capacity_Ah,-0.009415999999999869,-0.008872999999999909,0.0005429999999999602,3
6,28,capacity_Ah_k1,2.698759,2.715299,0.01654,3
6,28,delta_capacity_Ah,-0.0020690000000000985,-0.0005380000000001495,0.001530999999999949,3
7,1,capacity_Ah_k1,2.918237,2.924002,0.005765000000000242,3
7,1,delta_capacity_Ah,-0.028884999999999827,-0.025031000000000247,0.00385399999999958,3
7,2,capacity_Ah_k1,2.896577,2.901665,0.005087999999999759,3
7,2,delta_capacity_Ah,-0.022337000000000273,-0.02165999999999979,0.0006770000000004828,3
7,3,capacity_Ah_k1,2.875712,2.880614,0.004901999999999962,3
7,3,delta_capacity_Ah,-0.022304999999999797,-0.020865000000000133,0.0014399999999996638,3
7,4,capacity_Ah_k1,2.856019,2.860968,0.004949000000000314,3
7,4,delta_capacity_Ah,-0.020297999999999927,-0.01964599999999983,0.000652000000000097,3
7,5,capacity_Ah_k1,2.838883,2.844072,0.00518900000000011,3
7,5,delta_capacity_Ah,-0.018140999999999963,-0.016896000000000022,0.0012449999999999406,3
7,6,capacity_Ah_k1,2.822417,2.828062,0.0056449999999999,3
7,6,delta_capacity_Ah,-0.01646599999999987,-0.015627999999999975,0.0008379999999998944,3
7,7,capacity_Ah_k1,2.808604,2.813783,0.005179000000000045,3
7,7,delta_capacity_Ah,-0.014383000000000035,-0.013813000000000297,0.0005699999999997374,3
7,8,capacity_Ah_k1,2.795365,2.800788,0.005422999999999956,3
7,8,delta_capacity_Ah,-0.013502000000000347,-0.01299500000000009,0.0005070000000002572,3
7,9,capacity_Ah_k1,2.784092,2.788635,0.004543000000000408,3
7,9,delta_capacity_Ah,-0.012152999999999636,-0.011273000000000089,0.0008799999999995478,3
7,10,capacity_Ah_k1,2.773432,2.776857,0.0034250000000000114,3
7,10,delta_capacity_Ah,-0.011778000000000066,-0.010509999999999575,0.001268000000000491,3
7,11,capacity_Ah_k1,2.763458,2.766656,0.003197999999999812,3
7,11,delta_capacity_Ah,-0.010201000000000349,-0.009865000000000013,0.00033600000000033603,3
7,12,capacity_Ah_k1,2.753849,2.757005,0.0031559999999997146,3
7,12,delta_capacity_Ah,-0.009713000000000083,-0.009608999999999757,0.00010400000000032605,3
7,13,capacity_Ah_k1,2.745924,2.748084,0.0021599999999999397,3
7,13,delta_capacity_Ah,-0.008920999999999957,-0.0069270000000001275,0.0019939999999998292,3
7,14,capacity_Ah_k1,2.737755,2.739827,0.0020720000000000738,3
7,14,delta_capacity_Ah,-0.008519000000000165,-0.008169000000000093,0.0003500000000000725,3
7,15,capacity_Ah_k1,2.730058,2.731929,0.001870999999999956,3
7,15,delta_capacity_Ah,-0.007932999999999968,-0.007696999999999843,0.000236000000000125,3
7,16,capacity_Ah_k1,2.722641,2.724223,0.0015819999999999723,3
7,16,delta_capacity_Ah,-0.007706000000000213,-0.007305999999999813,0.00040000000000040004,3
7,17,capacity_Ah_k1,2.715175,2.716608,0.0014330000000000176,3
7,17,delta_capacity_Ah,-0.007614999999999927,-0.00727800000000034,0.00033699999999958763,3
7,18,capacity_Ah_k1,2.70898,2.710368,0.0013879999999999448,3
7,18,delta_capacity_Ah,-0.006278000000000006,-0.0061949999999999505,8.300000000005525e-05,3
7,19,capacity_Ah_k1,2.703166,2.703969,0.0008029999999998871,3
7,19,delta_capacity_Ah,-0.0063990000000000435,-0.005813999999999986,0.0005850000000000577,3
7,20,capacity_Ah_k1,2.696676,2.697726,0.0010499999999997733,3
7,20,delta_capacity_Ah,-0.006685000000000052,-0.0062429999999999986,0.00044200000000005346,3
7,21,capacity_Ah_k1,2.690164,2.691619,0.001454999999999984,3
7,21,delta_capacity_Ah,-0.006612999999999758,-0.006010999999999989,0.0006019999999997694,3
7,22,capacity_Ah_k1,2.685128,2.685932,0.0008040000000000269,3
7,22,delta_capacity_Ah,-0.005686999999999998,-0.0050360000000000404,0.0006509999999999572,3
7,23,capacity_Ah_k1,2.678936,2.702069,0.023132999999999626,3
7,23,delta_capacity_Ah,-0.006191999999999975,0.01679499999999967,0.022986999999999647,3
7,24,capacity_Ah_k1,2.674878,2.67852,0.003641999999999701,3
7,24,delta_capacity_Ah,-0.023549000000000042,-0.004058000000000117,0.019490999999999925,3
7,25,capacity_Ah_k1,2.669224,2.672128,0.0029040000000000177,3
7,25,delta_capacity_Ah,-0.006391999999999953,-0.0052620000000001,0.0011299999999998533,3
7,26,capacity_Ah_k1,2.664638,2.666802,0.0021640000000000548,3
7,26,delta_capacity_Ah,-0.00532599999999972,-0.004585999999999757,0.0007399999999999629,3
7,27,capacity_Ah_k1,2.654855,2.657618,0.002762999999999849,3
7,27,delta_capacity_Ah,-0.009783000000000097,-0.008551999999999893,0.0012310000000002042,3
7,28,capacity_Ah_k1,2.652885,2.656678,0.0037929999999999353,3
7,28,delta_capacity_Ah,-0.001987000000000183,-0.0009399999999999409,0.0010470000000002422,3
8,1,capacity_Ah_k1,2.916411,2.921013,0.004601999999999773,3
8,1,delta_capacity_Ah,-0.02615999999999996,-0.023384999999999767,0.002775000000000194,3
8,2,capacity_Ah_k1,2.894398,2.900185,0.005787000000000209,3
8,2,delta_capacity_Ah,-0.02210800000000024,-0.020827999999999847,0.001280000000000392,3
8,3,capacity_Ah_k1,2.871872,2.878348,0.006475999999999704,3
8,3,delta_capacity_Ah,-0.023172000000000192,-0.021837000000000106,0.0013350000000000861,3
8,4,capacity_Ah_k1,2.849269,2.855746,0.006476999999999844,3
8,4,delta_capacity_Ah,-0.02260300000000015,-0.02241699999999991,0.00018600000000024153,3
8,5,capacity_Ah_k1,2.831046,2.837401,0.0063549999999996665,3
8,5,delta_capacity_Ah,-0.018759999999999888,-0.018222999999999878,0.0005370000000000097,3
8,6,capacity_Ah_k1,2.813941,2.820905,0.006964000000000414,3
8,6,delta_capacity_Ah,-0.017704000000000164,-0.016495999999999622,0.001208000000000542,3
8,7,capacity_Ah_k1,2.798703,2.806257,0.007553999999999839,3
8,7,delta_capacity_Ah,-0.01523799999999964,-0.014648000000000216,0.0005899999999994243,3
8,8,capacity_Ah_k1,2.785725,2.792188,0.0064630000000001075,3
8,8,delta_capacity_Ah,-0.01406900000000011,-0.012978000000000378,0.001090999999999731,3
8,9,capacity_Ah_k1,2.772527,2.779876,0.007348999999999606,3
8,9,delta_capacity_Ah,-0.013197999999999599,-0.0123120000000001,0.0008859999999994983,3
8,10,capacity_Ah_k1,2.760881,2.768196,0.0073150000000001825,3
8,10,delta_capacity_Ah,-0.011751999999999985,-0.011646000000000267,0.00010599999999971743,3
8,11,capacity_Ah_k1,2.750326,2.757643,0.007317000000000018,3
8,11,delta_capacity_Ah,-0.010555000000000092,-0.010536999999999797,1.8000000000295557e-05,3
8,12,capacity_Ah_k1,2.740871,2.747926,0.0070550000000002555,3
8,12,delta_capacity_Ah,-0.009897000000000045,-0.009454999999999991,0.00044200000000005346,3
8,13,capacity_Ah_k1,2.731679,2.73911,0.007430999999999965,3
8,13,delta_capacity_Ah,-0.009191999999999645,-0.008443999999999896,0.0007479999999997489,3
8,14,capacity_Ah_k1,2.723357,2.73067,0.007312999999999903,3
8,14,delta_capacity_Ah,-0.008440000000000225,-0.008183000000000273,0.0002569999999999517,3
8,15,capacity_Ah_k1,2.715466,2.723086,0.007619999999999738,3
8,15,delta_capacity_Ah,-0.008237999999999968,-0.007584000000000035,0.0006539999999999324,3
8,16,capacity_Ah_k1,2.707666,2.715317,0.007651000000000074,3
8,16,delta_capacity_Ah,-0.007800000000000029,-0.007719999999999949,8.000000000008001e-05,3
8,17,capacity_Ah_k1,2.700557,2.7076,0.0070429999999999104,3
8,17,delta_capacity_Ah,-0.007717000000000418,-0.006543999999999883,0.0011730000000005347,3
8,18,capacity_Ah_k1,2.69446,2.701714,0.007254000000000094,3
8,18,delta_capacity_Ah,-0.006327000000000194,-0.005885999999999836,0.00044100000000035777,3
8,19,capacity_Ah_k1,2.68816,2.695247,0.0070870000000002875,3
8,19,delta_capacity_Ah,-0.0064669999999997785,-0.006180000000000074,0.00028699999999970416,3
8,20,capacity_Ah_k1,2.681921,2.689262,0.00734099999999982,3
8,20,delta_capacity_Ah,-0.0062829999999998165,-0.005985000000000351,0.00029799999999946536,3
8,21,capacity_Ah_k1,2.675877,2.683561,0.007684000000000246,3
8,21,delta_capacity_Ah,-0.00604400000000016,-0.004985000000000017,0.0010590000000001432,3
8,22,capacity_Ah_k1,2.670946,2.678314,0.007368000000000041,3
8,22,delta_capacity_Ah,-0.005301000000000222,-0.004931000000000019,0.0003700000000002035,3
8,23,capacity_Ah_k1,2.664988,2.6883,0.023311999999999777,3
8,23,delta_capacity_Ah,-0.006008999999999709,0.014676000000000133,0.020684999999999842,3
8,24,capacity_Ah_k1,2.65987,2.667779,0.007908999999999722,3
8,24,delta_capacity_Ah,-0.021193999999999935,-0.004526000000000252,0.016667999999999683,3
8,25,capacity_Ah_k1,2.654495,2.663892,0.009397000000000322,3
8,25,delta_capacity_Ah,-0.00710999999999995,-0.0038869999999997518,0.003223000000000198,3
8,26,capacity_Ah_k1,2.64968,2.658911,0.009230999999999767,3
8,26,delta_capacity_Ah,-0.005536999999999903,-0.004814999999999792,0.0007220000000001114,3
8,27,capacity_Ah_k1,2.641264,2.647591,0.0063269999999997495,3
8,27,delta_capacity_Ah,-0.011319999999999997,-0.008373000000000186,0.002946999999999811,3
8,28,capacity_Ah_k1,2.635437,2.641335,0.005898000000000181,3
8,28,delta_capacity_Ah,-0.012153999999999776,-0.002613999999999894,0.009539999999999882,3
9,1,capacity_Ah_k1,2.931759,2.957887,0.02612799999999993,3
9,1,delta_capacity_Ah,-0.009319000000000077,-0.007125999999999966,0.0021930000000001115,3
9,2,capacity_Ah_k1,2.918865,2.943614,0.024749000000000354,3
9,2,delta_capacity_Ah,-0.014272999999999758,-0.012894000000000183,0.001378999999999575,3
9,3,capacity_Ah_k1,2.903653,2.928521,0.024868000000000112,3
9,3,delta_capacity_Ah,-0.015212000000000003,-0.01499600000000001,0.00021599999999999397,3
9,4,capacity_Ah_k1,2.886779,2.911071,0.02429199999999998,3
9,4,delta_capacity_Ah,-0.017449999999999743,-0.016198999999999852,0.001250999999999891,3
9,5,capacity_Ah_k1,2.873104,2.897477,0.024372999999999756,3
9,5,delta_capacity_Ah,-0.013857999999999926,-0.013594000000000328,0.0002639999999995979,3
9,6,capacity_Ah_k1,2.86132,2.885458,0.02413799999999977,3
9,6,delta_capacity_Ah,-0.012019000000000002,-0.011784000000000017,0.00023499999999998522,3
9,7,capacity_Ah_k1,2.850318,2.875516,0.025198000000000054,3
9,7,delta_capacity_Ah,-0.011001999999999956,-0.009941999999999673,0.001060000000000283,3
9,8,capacity_Ah_k1,2.840023,2.865036,0.025012999999999952,3
9,8,delta_capacity_Ah,-0.010480000000000267,-0.010183999999999749,0.00029600000000051807,3
9,9,capacity_Ah_k1,2.830133,2.856339,0.026206000000000174,3
9,9,delta_capacity_Ah,-0.009889999999999954,-0.008696999999999733,0.0011930000000002217,3
9,10,capacity_Ah_k1,2.821801,2.84604,0.02423900000000012,3
9,10,delta_capacity_Ah,-0.01029900000000028,-0.007770999999999972,0.0025280000000003078,3
9,11,capacity_Ah_k1,2.81411,2.838162,0.024052000000000184,3
9,11,delta_capacity_Ah,-0.00787799999999983,-0.007690999999999892,0.00018699999999993722,3
9,12,capacity_Ah_k1,2.805155,2.829693,0.024537999999999727,3
9,12,delta_capacity_Ah,-0.008954999999999824,-0.0073590000000001154,0.0015959999999997088,3
9,13,capacity_Ah_k1,2.798034,2.823309,0.02527500000000016,3
9,13,delta_capacity_Ah,-0.007121000000000155,-0.006383999999999723,0.0007370000000004318,3
9,14,capacity_Ah_k1,2.79132,2.81672,0.02540000000000031,3
9,14,delta_capacity_Ah,-0.0075950000000002404,-0.006588999999999956,0.0010060000000002844,3
9,15,capacity_Ah_k1,2.784908,2.810346,0.02543799999999985,3
9,15,delta_capacity_Ah,-0.00641199999999964,-0.00578999999999974,0.0006219999999999004,3
9,16,capacity_Ah_k1,2.778349,2.8043,0.025951000000000057,3
9,16,delta_capacity_Ah,-0.0065590000000002036,-0.006045999999999996,0.0005130000000002077,3
9,17,capacity_Ah_k1,2.772725,2.798812,0.02608699999999997,3
9,17,delta_capacity_Ah,-0.005624000000000073,-0.005031999999999925,0.000592000000000148,3
9,18,capacity_Ah_k1,2.766836,2.793513,0.02667699999999984,3
9,18,delta_capacity_Ah,-0.005888999999999811,-0.005290000000000017,0.0005989999999997941,3
9,19,capacity_Ah_k1,2.761412,2.788415,0.02700300000000011,3
9,19,delta_capacity_Ah,-0.005424000000000095,-0.005027000000000115,0.0003969999999999807,3
9,20,capacity_Ah_k1,2.75628,2.783429,0.02714900000000009,3
9,20,delta_capacity_Ah,-0.0051320000000001365,-0.0038809999999998013,0.0012510000000003352,3
9,21,capacity_Ah_k1,2.751593,2.780614,0.02902099999999974,3
9,21,delta_capacity_Ah,-0.004686999999999664,-0.002815000000000012,0.0018719999999996517,3
9,22,capacity_Ah_k1,2.74737,2.776217,0.028846999999999845,3
9,22,delta_capacity_Ah,-0.005611000000000033,-0.004223000000000088,0.0013879999999999448,3
9,23,capacity_Ah_k1,2.742762,2.772865,0.03010299999999999,3
9,23,delta_capacity_Ah,-0.004753999999999703,-0.0033520000000000216,0.0014019999999996813,3
9,24,capacity_Ah_k1,2.737811,2.767563,0.02975199999999978,3
9,24,delta_capacity_Ah,-0.005301999999999918,-0.004854000000000358,0.00044799999999955986,3
9,25,capacity_Ah_k1,2.732902,2.763205,0.03030299999999997,3
9,25,delta_capacity_Ah,-0.004909000000000052,-0.004030999999999896,0.0008780000000001564,3
9,26,capacity_Ah_k1,2.728856,2.759572,0.030715999999999966,3
9,26,delta_capacity_Ah,-0.004046000000000216,-0.0036079999999998336,0.00043800000000038253,3
9,27,capacity_Ah_k1,2.722402,2.753098,0.030695999999999835,3
9,27,delta_capacity_Ah,-0.007649000000000239,-0.006453999999999738,0.0011950000000005012,3
9,28,capacity_Ah_k1,2.719438,2.751633,0.032195000000000196,3
9,28,delta_capacity_Ah,-0.0029640000000004108,-0.0009179999999999744,0.0020460000000004364,3
10,1,capacity_Ah_k1,2.928081,2.944382,0.0163009999999999,3
10,1,delta_capacity_Ah,-0.01820300000000019,-0.01629999999999976,0.0019030000000004321,3
10,2,capacity_Ah_k1,2.908368,2.924083,0.015715000000000146,3
10,2,delta_capacity_Ah,-0.020957000000000114,-0.019713000000000314,0.0012439999999998008,3
10,3,capacity_Ah_k1,2.891955,2.905209,0.013254000000000321,3
10,3,delta_capacity_Ah,-0.018873999999999835,-0.01641300000000001,0.0024609999999998244,3
10,4,capacity_Ah_k1,2.873977,2.886281,0.01230399999999987,3
10,4,delta_capacity_Ah,-0.018928000000000278,-0.017977999999999827,0.0009500000000004505,3
10,5,capacity_Ah_k1,2.859878,2.870788,0.010909999999999975,3
10,5,delta_capacity_Ah,-0.015492999999999757,-0.014098999999999862,0.0013939999999998953,3
10,6,capacity_Ah_k1,2.845703,2.85686,0.011157000000000306,3
10,6,delta_capacity_Ah,-0.01417500000000027,-0.01392799999999994,0.0002470000000003303,3
10,7,capacity_Ah_k1,2.832965,2.844632,0.01166699999999965,3
10,7,delta_capacity_Ah,-0.012737999999999694,-0.01183700000000032,0.0009009999999993745,3
10,8,capacity_Ah_k1,2.821814,2.833576,0.01176200000000005,3
10,8,delta_capacity_Ah,-0.011151000000000355,-0.011055999999999955,9.500000000040032e-05,3
10,9,capacity_Ah_k1,2.810959,2.823108,0.012148999999999965,3
10,9,delta_capacity_Ah,-0.010854999999999837,-0.010467999999999922,0.0003869999999999152,3
10,10,capacity_Ah_k1,2.801924,2.813241,0.011317000000000021,3
10,10,delta_capacity_Ah,-0.009986999999999746,-0.009034999999999904,0.0009519999999998419,3
10,11,capacity_Ah_k1,2.793015,2.804676,0.011661000000000143,3
10,11,delta_capacity_Ah,-0.009101000000000248,-0.008564999999999934,0.000536000000000314,3
10,12,capacity_Ah_k1,2.781438,2.794025,0.012586999999999904,3
10,12,delta_capacity_Ah,-0.011576999999999948,-0.010651000000000188,0.0009259999999997603,3
10,13,capacity_Ah_k1,2.774121,2.788023,0.013901999999999859,3
10,13,delta_capacity_Ah,-0.007317000000000018,-0.006002000000000063,0.001314999999999955,3
10,14,capacity_Ah_k1,2.767668,2.781609,0.013940999999999981,3
10,14,delta_capacity_Ah,-0.006453000000000042,-0.006025000000000169,0.0004279999999998729,3
10,15,capacity_Ah_k1,2.761033,2.775266,0.01423299999999994,3
10,15,delta_capacity_Ah,-0.007041999999999771,-0.00634300000000021,0.0006989999999995611,3
10,16,capacity_Ah_k1,2.754713,2.76803,0.013316999999999801,3
10,16,delta_capacity_Ah,-0.007235999999999798,-0.006319999999999659,0.0009160000000001389,3
10,17,capacity_Ah_k1,2.748351,2.762357,0.014006000000000185,3
10,17,delta_capacity_Ah,-0.006362000000000201,-0.005672999999999817,0.0006890000000003837,3
10,18,capacity_Ah_k1,2.741293,2.757436,0.01614300000000002,3
10,18,delta_capacity_Ah,-0.007057999999999787,-0.004920999999999953,0.0021369999999998335,3
10,19,capacity_Ah_k1,2.735575,2.751516,0.015941000000000205,3
10,19,delta_capacity_Ah,-0.005920000000000147,-0.005600000000000271,0.00031999999999987594,3
10,20,capacity_Ah_k1,2.730413,2.745651,0.015238000000000085,3
10,20,delta_capacity_Ah,-0.005865000000000009,-0.004884999999999806,0.000980000000000203,3
10,21,capacity_Ah_k1,2.724309,2.741867,0.017558000000000185,3
10,21,delta_capacity_Ah,-0.006104000000000109,-0.0037840000000000096,0.0023200000000000998,3
10,22,capacity_Ah_k1,2.720159,2.737143,0.016983999999999888,3
10,22,delta_capacity_Ah,-0.0047239999999999505,-0.004149999999999654,0.0005740000000002965,3
10,23,capacity_Ah_k1,2.715142,2.739675,0.024532999999999916,3
10,23,delta_capacity_Ah,-0.005017000000000049,0.005053000000000196,0.010070000000000245,3
10,24,capacity_Ah_k1,2.71016,2.731612,0.021452000000000027,3
10,24,delta_capacity_Ah,-0.008062999999999931,-0.004907000000000217,0.0031559999999997146,3
10,25,capacity_Ah_k1,2.705571,2.725856,0.020284999999999886,3
10,25,delta_capacity_Ah,-0.005756000000000316,-0.004391000000000034,0.0013650000000002827,3
10,26,capacity_Ah_k1,2.701458,2.720893,0.019434999999999647,3
10,26,delta_capacity_Ah,-0.004963000000000051,-0.004112999999999811,0.0008500000000002395,3
10,27,capacity_Ah_k1,2.693281,2.712507,0.019226000000000187,3
10,27,delta_capacity_Ah,-0.008385999999999783,-0.007487999999999939,0.0008979999999998434,3
10,28,capacity_Ah_k1,2.690564,2.710492,0.019927999999999724,3
10,28,delta_capacity_Ah,-0.0027169999999996364,-0.0014910000000001311,0.0012259999999995053,3
11,1,capacity_Ah_k1,2.920455,2.929608,0.009152999999999967,3
11,1,delta_capacity_Ah,-0.02830200000000005,-0.022664999999999935,0.005637000000000114,3
11,2,capacity_Ah_k1,2.896003,2.902108,0.006105000000000249,3
11,2,delta_capacity_Ah,-0.027499999999999858,-0.02445200000000014,0.0030479999999997176,3
11,3,capacity_Ah_k1,2.873862,2.877921,0.004059000000000257,3
11,3,delta_capacity_Ah,-0.02418699999999996,-0.022140999999999966,0.0020459999999999923,3
11,4,capacity_Ah_k1,2.852301,2.854951,0.002649999999999597,3
11,4,delta_capacity_Ah,-0.02412300000000034,-0.02156099999999972,0.0025620000000006193,3
11,5,capacity_Ah_k1,2.832156,2.836331,0.00417500000000004,3
11,5,delta_capacity_Ah,-0.0201450000000003,-0.01861999999999986,0.0015250000000004427,3
11,6,capacity_Ah_k1,2.815376,2.819375,0.003998999999999864,3
11,6,delta_capacity_Ah,-0.018285999999999802,-0.016779999999999795,0.0015060000000000073,3
11,7,capacity_Ah_k1,2.799944,2.804909,0.004964999999999886,3
11,7,delta_capacity_Ah,-0.01556600000000019,-0.01446600000000009,0.001100000000000101,3
11,8,capacity_Ah_k1,2.785496,2.791132,0.005635999999999974,3
11,8,delta_capacity_Ah,-0.014713999999999672,-0.013758000000000159,0.0009559999999995128,3
11,9,capacity_Ah_k1,2.772228,2.779069,0.006840999999999653,3
11,9,delta_capacity_Ah,-0.013268000000000058,-0.012063000000000379,0.0012049999999996786,3
11,10,capacity_Ah_k1,2.759772,2.768819,0.00904700000000025,3
11,10,delta_capacity_Ah,-0.012456000000000245,-0.00944199999999995,0.0030140000000002942,3
11,11,capacity_Ah_k1,2.749043,2.759711,0.0106679999999999,3
11,11,delta_capacity_Ah,-0.010728999999999989,-0.009108000000000338,0.0016209999999996505,3
11,12,capacity_Ah_k1,2.738645,2.749908,0.011263000000000023,3
11,12,delta_capacity_Ah,-0.010397999999999907,-0.009802999999999784,0.0005950000000001232,3
11,13,capacity_Ah_k1,2.729499,2.741889,0.012389999999999901,3
11,13,delta_capacity_Ah,-0.0098360000000004,-0.008018999999999998,0.0018170000000004016,3
11,14,capacity_Ah_k1,2.720204,2.733433,0.013228999999999935,3
11,14,delta_capacity_Ah,-0.01042199999999971,-0.008456000000000241,0.001965999999999468,3
11,15,capacity_Ah_k1,2.71173,2.725568,0.013837999999999795,3
11,15,delta_capacity_Ah,-0.008473999999999648,-0.006984000000000101,0.0014899999999995472,3
11,16,capacity_Ah_k1,2.70391,2.718292,0.014381999999999895,3
11,16,delta_capacity_Ah,-0.008366000000000096,-0.00727600000000006,0.0010900000000000354,3
11,17,capacity_Ah_k1,2.696131,2.711872,0.015741000000000227,3
11,17,delta_capacity_Ah,-0.007779000000000202,-0.00641999999999987,0.0013590000000003322,3
11,18,capacity_Ah_k1,2.689036,2.705824,0.01678799999999958,3
11,18,delta_capacity_Ah,-0.007515999999999856,-0.006048000000000275,0.0014679999999995808,3
