run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,0,0.1474687297737535,0.0467022242780969,0.035984878976700135,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,0,0.19529501531229215,0.04303882314908005,0.027064547328785653,16
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,0,0.19460219766028564,0.04279660709025534,0.027106960123464273,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,0,0.19512458058422838,0.0486742909649272,0.0402497321358252,16
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,0,0.19223599288853496,0.04842773942356337,0.04042252780352661,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,0,0.20479879813987503,0.05964991062710386,0.05891697467091208,16
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,0,0.20238527451564453,0.05929216038255336,0.05784353071860618,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,0,0.21417135097975842,0.056670559139775784,0.035869273202218874,16
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,0,0.21402128155633965,0.05666798266544971,0.03580433931826757,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,1,0.15684181864402433,0.0435165788165151,0.02493301480672294,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,1,0.15684181864104998,0.04356727905056916,0.023451366962220947,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,1,0.1375683554278928,0.03702935548076714,0.01855501745970263,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,1,0.13756835542729443,0.03724298548056669,0.0194402162481776,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,1,0.18659846282726944,0.04412448285237414,0.02573073239460497,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,1,0.18659846282773307,0.04440506393421285,0.028040140857038622,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,1,0.20472987429775405,0.047797191947563315,0.022018279664847058,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,1,0.20472987429702696,0.04815386169257573,0.025774847228269938,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,1,0.1905788420896932,0.0476023214352772,0.02045188571892103,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,1,0.1905788420876414,0.04773961549143646,0.02306812252250659,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,0.11123862145405178,0.03493545369064537,0.027986523673351926,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,0.1096517444800197,0.03490421968590793,0.028635097754122107,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,2,0.0832120856360387,0.031752098428021666,0.026438926939460608,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,2,0.08066723297929793,0.03192437648080672,0.026548520201866307,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,2,0.152297399488623,0.04987021203815422,0.01955248966096005,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,2,0.1522973994821694,0.05093008973781324,0.019770671721332435,15
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,2,0.13131837983203426,0.04265938690690089,0.025363160282893708,15
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,2,0.1313183798326895,0.04345947821084779,0.024594628951201694,15
