status,method,target,split_name,heldout_fold,parameter_set,nominal_coverage,empirical_coverage,coverage_delta_from_nominal,n_test_rows,n_test_conditions,n_calibration_rows,n_calibration_conditions,mean_interval_width,median_interval_width,interval_score,calibration_source,conformal_radius,replicate_radius,mean_test_replicate_spread,intervals_narrower_than_replicate_spread_fraction,intervals_wider_than_replicate_spread_fraction
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,46,0.9,0.9880952380952381,0.08809523809523812,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.27249136804321566,cross_split_excluding_test_conditions,0.12700878567556595,,0.09106778571428571,0.10714285714285714,0.8928571428571429
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,48,0.9,0.8,-0.09999999999999998,10,1,8275,61,0.2540175713511319,0.2540175713511319,0.4032120414678131,cross_split_excluding_test_conditions,0.12700878567556595,,0.08195099999999997,0.3,0.7
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,50,0.9,1.0,0.09999999999999998,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.2540175713511319,cross_split_excluding_test_conditions,0.12700878567556595,,0.015056464285714293,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,57,0.9,0.9166666666666666,0.016666666666666607,36,1,8275,61,0.2540175713511319,0.2540175713511319,1.0895367794251443,cross_split_excluding_test_conditions,0.12700878567556595,,0.032190083333333286,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,58,0.9,0.868421052631579,-0.03157894736842104,38,1,8275,61,0.2540175713511319,0.2540175713511319,0.8374819464190439,cross_split_excluding_test_conditions,0.12700878567556595,,0.12262815789473692,0.15789473684210525,0.8421052631578947
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,60,0.9,0.75,-0.15000000000000002,16,1,8275,61,0.2540175713511319,0.2540175713511319,1.960524336715452,cross_split_excluding_test_conditions,0.12700878567556595,,0.2783338125,0.3125,0.6875
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,1,63,0.9,0.9876543209876543,0.08765432098765424,81,1,8275,61,0.2540175713511319,0.2540175713511319,0.2584815164851869,cross_split_excluding_test_conditions,0.12700878567556595,,0.159343962962963,0.1728395061728395,0.8271604938271605
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,3,0.9,1.0,0.09999999999999998,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.2540175713511319,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.020342178571428535,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,5,0.9,1.0,0.09999999999999998,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.2540175713511319,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.009713857142857123,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,10,0.9,1.0,0.09999999999999998,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.2540175713511319,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.01524664285714285,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,11,0.9,1.0,0.09999999999999998,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.2540175713511319,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.013817142857142814,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,20,0.9,0.5,-0.4,6,1,8275,61,0.2540175713511319,0.2540175713511319,0.4659341571639984,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.02733399999999986,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,25,0.9,0.9850746268656716,0.08507462686567158,67,1,8275,61,0.2540175713511319,0.2540175713511319,0.26474611819954463,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.05666973134328359,0.04477611940298507,0.9552238805970149
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,29,0.9,0.85,-0.050000000000000044,40,1,8275,61,0.2540175713511319,0.2540175713511319,0.35997411740027974,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.058539000000000105,0.075,0.925
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,33,0.9,0.9701492537313433,0.07014925373134329,67,1,8275,61,0.2540175713511319,0.2540175713511319,0.26935861631534164,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.034101805970149224,0.04477611940298507,0.9552238805970149
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,46,0.9,0.9880952380952381,0.08809523809523812,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.27249136804321566,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.09106778571428571,0.10714285714285714,0.8928571428571429
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,48,0.9,0.8,-0.09999999999999998,10,1,8275,61,0.2540175713511319,0.2540175713511319,0.4032120414678131,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.08195099999999997,0.3,0.7
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,50,0.9,1.0,0.09999999999999998,84,1,8275,61,0.2540175713511319,0.2540175713511319,0.2540175713511319,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.015056464285714293,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,57,0.9,0.9166666666666666,0.016666666666666607,36,1,8275,61,0.2540175713511319,0.2540175713511319,1.0895367794251443,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.032190083333333286,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,58,0.9,0.868421052631579,-0.03157894736842104,38,1,8275,61,0.2540175713511319,0.2540175713511319,0.8374819464190439,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.12262815789473692,0.15789473684210525,0.8421052631578947
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,60,0.9,0.75,-0.15000000000000002,16,1,8275,61,0.2540175713511319,0.2540175713511319,1.960524336715452,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.2783338125,0.3125,0.6875
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,1,63,0.9,0.9876543209876543,0.08765432098765424,81,1,8275,61,0.2540175713511319,0.2540175713511319,0.2584815164851869,cross_split_excluding_test_conditions,0.12700878567556595,0.022737999999999925,0.159343962962963,0.1728395061728395,0.8271604938271605
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,1,0.8,0.7261904761904762,-0.07380952380952388,84,1,0,0,0.14880879154820872,0.1474421908808361,0.17629813929506902,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,6,0.8,0.75,-0.050000000000000044,84,1,0,0,0.14535110103265542,0.13648438482584524,0.15348324440444133,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,9,0.8,0.8571428571428571,0.05714285714285705,84,1,0,0,0.16237994371888081,0.16547014734192111,0.17800256618824303,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,13,0.8,0.8095238095238095,0.00952380952380949,84,1,0,0,0.13991436438104657,0.13122412120107518,0.15661453990967003,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,16,0.8,0.6538461538461539,-0.1461538461538462,78,1,0,0,0.09708427059261873,0.09241992228610174,0.15819224843829013,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,17,0.8,0.6666666666666666,-0.13333333333333341,24,1,0,0,0.19707201669354613,0.19533977092610466,0.5441225483456426,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,21,0.8,0.7906976744186046,-0.009302325581395432,43,1,0,0,0.1570798442105542,0.11141923534870468,0.23211330967087776,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,26,0.8,0.6666666666666666,-0.13333333333333341,33,1,0,0,0.1530593317840662,0.12187109772943128,0.6932700332366145,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,27,0.8,0.7333333333333333,-0.06666666666666676,15,1,0,0,0.42612055748450106,0.35881153697176726,0.5129826942423598,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,32,0.8,0.16666666666666666,-0.6333333333333334,6,1,0,0,0.44562315658772383,0.4852233509307152,1.2616173817582386,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,49,0.8,0.5357142857142857,-0.26428571428571435,84,1,0,0,0.06976001508366929,0.051596926550730116,0.1397000139456953,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,55,0.8,0.7727272727272727,-0.027272727272727337,22,1,0,0,0.2798600959655968,0.24177290579762034,0.5230814861371429,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,62,0.8,0.9880952380952381,0.1880952380952381,84,1,0,0,0.1341554498392271,0.09917086787160279,0.1373490648348584,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,66,0.8,0.9285714285714286,0.12857142857142856,84,1,0,0,0.19570660897409997,0.1826311935120073,0.31068509194860827,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,condition_fold,2,76,0.8,0.8313253012048193,0.031325301204819245,83,1,0,0,0.27282853620477326,0.23826884198743503,0.30783783214157634,model_quantile_outputs,,,,,
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,1,0.9,1.0,0.09999999999999998,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.15010147405218088,same_split_excluding_test_conditions,0.07505073702609044,,0.02610532142857139,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,6,0.9,0.9880952380952381,0.08809523809523812,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.15030396501551557,same_split_excluding_test_conditions,0.07505073702609044,,0.017704607142857154,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,9,0.9,1.0,0.09999999999999998,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.15010147405218088,same_split_excluding_test_conditions,0.07505073702609044,,0.02672882142857142,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,13,0.9,1.0,0.09999999999999998,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.15010147405218088,same_split_excluding_test_conditions,0.07505073702609044,,0.018049142857142875,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,16,0.9,1.0,0.09999999999999998,78,1,2935,61,0.15010147405218088,0.15010147405218088,0.15010147405218088,same_split_excluding_test_conditions,0.07505073702609044,,0.06587328205128205,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,17,0.9,0.7083333333333334,-0.19166666666666665,24,1,2935,61,0.15010147405218088,0.15010147405218088,0.7478613990052434,same_split_excluding_test_conditions,0.07505073702609044,,0.05091625000000016,0.125,0.875
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,21,0.9,0.8604651162790697,-0.03953488372093028,43,1,2935,61,0.15010147405218088,0.15010147405218088,0.2905779692428785,same_split_excluding_test_conditions,0.07505073702609044,,0.03242846511627908,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,26,0.9,0.8484848484848485,-0.051515151515151514,33,1,2935,61,0.15010147405218088,0.15010147405218088,0.7013530791916042,same_split_excluding_test_conditions,0.07505073702609044,,0.06727572727272726,0.09090909090909091,0.9090909090909091
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,27,0.9,0.4,-0.5,15,1,2935,61,0.15010147405218088,0.15010147405218088,0.7900367835585907,same_split_excluding_test_conditions,0.07505073702609044,,0.21257900000000002,0.4,0.6
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,32,0.9,0.16666666666666666,-0.7333333333333334,6,1,2935,61,0.15010147405218088,0.15010147405218088,1.9384351211375446,same_split_excluding_test_conditions,0.07505073702609044,,0.025018499999999944,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,49,0.9,0.9523809523809523,0.052380952380952306,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.17847955647998537,same_split_excluding_test_conditions,0.07505073702609044,,0.034580571428571454,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,55,0.9,0.6363636363636364,-0.26363636363636367,22,1,2935,61,0.15010147405218088,0.15010147405218088,0.6230937896431801,same_split_excluding_test_conditions,0.07505073702609044,,0.10430604545454546,0.2727272727272727,0.7272727272727273
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,62,0.9,0.9880952380952381,0.08809523809523812,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.15907663370081218,same_split_excluding_test_conditions,0.07505073702609044,,0.01687860714285713,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,66,0.9,0.9642857142857143,0.06428571428571428,84,1,2935,61,0.15010147405218088,0.15010147405218088,0.25061303163654103,same_split_excluding_test_conditions,0.07505073702609044,,0.0941765,0.10714285714285714,0.8928571428571429
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,condition_fold,2,76,0.9,0.5903614457831325,-0.3096385542168675,83,1,2935,61,0.15010147405218088,0.15010147405218088,0.8761902276828695,same_split_excluding_test_conditions,0.07505073702609044,,0.06706425301204816,0.10843373493975904,0.891566265060241
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,1,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,,0.02610532142857139,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,6,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,,0.017704607142857154,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,9,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,,0.02672882142857142,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,13,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,,0.018049142857142875,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,16,0.9,1.0,0.09999999999999998,78,1,7774,61,0.2405728454499441,0.24057284544994406,0.2405728454499441,cross_split_excluding_test_conditions,0.12028642272497203,,0.06587328205128205,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,17,0.9,0.7916666666666666,-0.10833333333333339,24,1,7774,61,0.24057284544994406,0.24057284544994406,0.6088958487490033,cross_split_excluding_test_conditions,0.12028642272497203,,0.05091625000000016,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,21,0.9,0.9069767441860465,0.006976744186046435,43,1,7774,61,0.2405728454499441,0.24057284544994406,0.2663169501984546,cross_split_excluding_test_conditions,0.12028642272497203,,0.03242846511627908,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,26,0.9,0.8484848484848485,-0.051515151515151514,33,1,7774,61,0.24057284544994406,0.24057284544994406,0.654746615138211,cross_split_excluding_test_conditions,0.12028642272497203,,0.06727572727272726,0.09090909090909091,0.9090909090909091
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,27,0.9,0.7333333333333333,-0.16666666666666674,15,1,7774,61,0.24057284544994406,0.24057284544994406,0.5122865467750399,cross_split_excluding_test_conditions,0.12028642272497203,,0.21257900000000002,0.2,0.8
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,32,0.9,0.5,-0.4,6,1,7774,61,0.24057284544994406,0.24057284544994406,1.3720494741747,cross_split_excluding_test_conditions,0.12028642272497203,,0.025018499999999944,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,49,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,,0.034580571428571454,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,55,0.9,0.8636363636363636,-0.036363636363636376,22,1,7774,61,0.24057284544994406,0.24057284544994406,0.5069416661581273,cross_split_excluding_test_conditions,0.12028642272497203,,0.10430604545454546,0.13636363636363635,0.8636363636363636
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,62,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,,0.01687860714285713,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,66,0.9,0.9880952380952381,0.08809523809523812,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.3189525202785983,cross_split_excluding_test_conditions,0.12028642272497203,,0.0941765,0.10714285714285714,0.8928571428571429
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,condition_fold,2,76,0.9,0.7228915662650602,-0.17710843373493979,83,1,7774,61,0.24057284544994406,0.24057284544994406,0.6672114931592802,cross_split_excluding_test_conditions,0.12028642272497203,,0.06706425301204816,0.07228915662650602,0.927710843373494
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,condition_fold,2,1,0.9,1.0,0.09999999999999998,84,1,7774,61,0.24057284544994406,0.24057284544994406,0.24057284544994406,cross_split_excluding_test_conditions,0.12028642272497203,0.02159500000000003,0.02610532142857139,0.0,1.0
