run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
primary,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0010961036552214524,0.0009180624533904043,0.0043704568741254465,0.0006946414715813356,0.0011899072667259168,1756
primary,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0014795953152401582,0.0009825226900004984,0.004800514859264657,0.0012245926821022738,0.0017636929599943645,3751
sensitivity_excluding_monotonicity,L0_persistence,P0_persistence,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0033694824813258633,0.002999983333333334,0.007088749999999999,0.0026557755102040816,0.004017567220015981,98
sensitivity_excluding_monotonicity,L0_persistence,P0_persistence,delta_pulse_1s_resistance,condition_fold,5,0.0016564822571770801,0.001144462534246575,0.007088749999999999,0.000960873640960813,0.0017153757522446657,2716
sensitivity_excluding_monotonicity,L0_persistence,P0_persistence,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011948529192197272,0.0009225503571428572,0.003446333333333333,0.0008386529411764706,0.0013600735151699215,510
sensitivity_excluding_monotonicity,L0_persistence,P0_persistence,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0018022812957731067,0.0015972499999999993,0.007088749999999999,0.001002682438692677,0.0018404057833741356,1224
sensitivity_excluding_monotonicity,L0_persistence,P0_persistence,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.001477537410821658,0.0011460376697376695,0.007088749999999999,0.0009408795971016735,0.0015527138766446376,2716
sensitivity_excluding_monotonicity,L1_ridge,P0_persistence,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.002978804359851687,0.0025501380857346993,0.006465757461138469,0.002233195166203838,0.0036417894694679314,98
sensitivity_excluding_monotonicity,L1_ridge,P0_persistence,delta_pulse_1s_resistance,condition_fold,5,0.0014193092048915333,0.0009175402386949711,0.0063822706179839945,0.0008432028173292316,0.001465315204703576,2716
sensitivity_excluding_monotonicity,L1_ridge,P0_persistence,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011434891701367343,0.0009019404301458301,0.0032592445127459756,0.0008978529609689244,0.0012628891984035112,510
sensitivity_excluding_monotonicity,L1_ridge,P0_persistence,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.001537369564109898,0.00120849899739624,0.00646974278024188,0.0008722582122878638,0.0015754310382936,1224
sensitivity_excluding_monotonicity,L1_ridge,P0_persistence,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0013200890328119747,0.0009372013957002442,0.006440056641681057,0.0008559720484436276,0.0013942040478373448,2716
sensitivity_excluding_monotonicity,L1_ridge,P1_state_time,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0027890060679247475,0.0021398498940251604,0.006071107204551263,0.002057048193848971,0.0034169861260703554,98
sensitivity_excluding_monotonicity,L1_ridge,P1_state_time,delta_pulse_1s_resistance,condition_fold,5,0.0013251539393913235,0.0008207944990621426,0.005831880546362811,0.0008262147745100506,0.001395085925160158,2716
sensitivity_excluding_monotonicity,L1_ridge,P1_state_time,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0010329440480582991,0.0008927645162542404,0.0028453642366497857,0.0008309703254579477,0.0011936844940513868,510
